ws,plot,tree_id,species,branch,dbh,ba,dam_class,dam_gte2,pct_dam,canopy,ba_perc_dam
4A,4A5,180,ACSA,,2.6,5.3066,Class 2,TRUE,25,S,1.32665
4A,4A5,562,ACSA,,1.9,2.83385,Class 2,TRUE,25,S,0.7084625
4A,4A5,6,ACSA,,1.8,2.5434,Class 2,TRUE,25,S,0.63585
4A,4A5,613,ACSA,,1.7,2.26865,Class 2,TRUE,25,S,0.5671625
4A,4A5,618,ACSA,,1.7,2.26865,Class 2,TRUE,25,S,0.5671625
4A,4A5,631,ACSA,,1.6,2.0096,Class 2,TRUE,25,S,0.5024
4A,4A5,657,ACSA,,1.6,2.0096,Class 2,TRUE,25,S,0.5024
4A,4A5,615,ACSA,,1.4,1.5386,Class 2,TRUE,25,S,0.38465
4A,4A5,655,ACSA,,1.4,1.5386,Class 2,TRUE,25,S,0.38465
4A,4A5,673,ACSA,,1.4,1.5386,Class 2,TRUE,25,S,0.38465
4A,4A5,616,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4A,4A5,656,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4A,4A5,701,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4A,4A5,705,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4A,4A5,642,ACSA,,1.2,1.1304,Class 2,TRUE,25,S,0.2826
4A,4A5,697,ACSA,,1.2,1.1304,Class 2,TRUE,25,S,0.2826
4A,4A5,708,ACSA,,1.2,1.1304,Class 2,TRUE,25,S,0.2826
4A,4A5,685,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4A,4A5,700,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4A,4A5,702,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4A,4A5,704,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4A,4A5,677,ACSA,,1,0.785,Class 2,TRUE,25,S,0.19625
4A,4A5,681,ACSA,,1,0.785,Class 2,TRUE,25,S,0.19625
4A,4A5,699,ACSA,,1,0.785,Class 2,TRUE,25,S,0.19625
4A,4A5,706,ACSA,,1,0.785,Class 2,TRUE,25,S,0.19625
4A,4A5,661,FAGR,,1.5,1.76625,Class 2,TRUE,25,S,0.4415625
4A,4A5,189,PRSE,,10.3,83.28065,Class 2,TRUE,25,S,20.8201625
4A,4A5,51,QURU,,41.3,1338.96665,Class 3,TRUE,50,C,669.483325
4A,4A5,654,ACPE,,2.3,4.15265,Class 3,TRUE,50,S,2.076325
4A,4A5,55,ACRU,,10.5,86.54625,Class 3,TRUE,50,S,43.273125
4A,4A5,201,ACRU,,4.4,15.1976,Class 3,TRUE,50,S,7.5988
4A,4A5,48,ACSA,,5.2,21.2264,Class 3,TRUE,50,S,10.6132
4A,4A5,122,ACSA,,5,19.625,Class 3,TRUE,50,S,9.8125
4A,4A5,21,ACSA,,4.6,16.6106,Class 3,TRUE,50,S,8.3053
4A,4A5,57,ACSA,,4.1,13.19585,Class 3,TRUE,50,S,6.597925
4A,4A5,112,ACSA,,3.8,11.3354,Class 3,TRUE,50,S,5.6677
4A,4A5,84,ACSA,,3.7,10.74665,Class 3,TRUE,50,S,5.373325
4A,4A5,18,ACSA,,2.8,6.1544,Class 3,TRUE,50,S,3.0772
4A,4A5,12,ACSA,,2.6,5.3066,Class 3,TRUE,50,S,2.6533
4A,4A5,35,ACSA,,2.4,4.5216,Class 3,TRUE,50,S,2.2608
4A,4A5,563,ACSA,,2.2,3.7994,Class 3,TRUE,50,S,1.8997
4A,4A5,27,ACSA,,2,3.14,Class 3,TRUE,50,S,1.57
4A,4A5,26,ACSA,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4A,4A5,188,ACSA,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4A,4A5,575,ACSA,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4A,4A5,633,ACSA,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4A,4A5,636,ACSA,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4A,4A5,99,ACSA,,1.7,2.26865,Class 3,TRUE,50,S,1.134325
4A,4A5,632,ACSA,,1.7,2.26865,Class 3,TRUE,50,S,1.134325
4A,4A5,644,ACSA,,1.6,2.0096,Class 3,TRUE,50,S,1.0048
4A,4A5,679,ACSA,,1.6,2.0096,Class 3,TRUE,50,S,1.0048
4A,4A5,83,ACSA,,1.5,1.76625,Class 3,TRUE,50,S,0.883125
4A,4A5,16,ACSA,,1.4,1.5386,Class 3,TRUE,50,S,0.7693
4A,4A5,630,ACSA,,1.4,1.5386,Class 3,TRUE,50,S,0.7693
4A,4A5,648,ACSA,,1.4,1.5386,Class 3,TRUE,50,S,0.7693
4A,4A5,680,ACSA,,1.3,1.32665,Class 3,TRUE,50,S,0.663325
4A,4A5,640,ACSA,,1.2,1.1304,Class 3,TRUE,50,S,0.5652
4A,4A5,688,ACSA,,1.2,1.1304,Class 3,TRUE,50,S,0.5652
4A,4A5,694,ACSA,,1.2,1.1304,Class 3,TRUE,50,S,0.5652
4A,4A5,698,ACSA,,1.2,1.1304,Class 3,TRUE,50,S,0.5652
4A,4A5,715,ACSA,,1.2,1.1304,Class 3,TRUE,50,S,0.5652
4A,4A5,567,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,622,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,669,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,670,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,672,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,707,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,713,ACSA,,1.1,0.94985,Class 3,TRUE,50,S,0.474925
4A,4A5,671,ACSA,,1,0.785,Class 3,TRUE,50,S,0.3925
4A,4A5,675,ACSA,,1,0.785,Class 3,TRUE,50,S,0.3925
4A,4A5,676,ACSA,,1,0.785,Class 3,TRUE,50,S,0.3925
4A,4A5,678,ACSA,,1,0.785,Class 3,TRUE,50,S,0.3925
4A,4A5,683,ACSA,,1,0.785,Class 3,TRUE,50,S,0.3925
4A,4A5,196,FAGR,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4A,4A5,714,FAGR,,1.2,1.1304,Class 3,TRUE,50,S,0.5652
4A,4A5,651,ACPE,,1.5,1.76625,Class 4,TRUE,50,S,0.883125
4A,4A5,687,ACPE,,1.5,1.76625,Class 4,TRUE,50,S,0.883125
4A,4A5,711,ACPE,,1.3,1.32665,Class 4,TRUE,50,S,0.663325
4A,4A5,689,ACPE,,1,0.785,Class 4,TRUE,50,S,0.3925
4A,4A5,70,ACSA,,3.5,9.61625,Class 4,TRUE,50,S,4.808125
4A,4A5,621,ACSA,,1.1,0.94985,Class 4,TRUE,50,S,0.474925
4A,4A5,709,ACSA,,1,0.785,Class 4,TRUE,50,S,0.3925
4A,4A5,634,ACSA,,1.4,1.5386,Class 5,TRUE,50,S,0.7693
4A,4A5,703,ACSA,,1,0.785,Class 5,TRUE,50,S,0.3925
4A,4A5,650,ACPE,,1.7,2.26865,Class 6,TRUE,100,S,2.26865
4A,4A5,653,ACPE,,1.6,2.0096,Class 6,TRUE,100,S,2.0096
4A,4A5,696,ACPE,,1.3,1.32665,Class 6,TRUE,100,S,1.32665
4A,4A5,674,ACPE,,1,0.785,Class 6,TRUE,100,S,0.785
4A,4A5,690,ACPE,,1,0.785,Class 6,TRUE,100,S,0.785
4A,4A5,152,ACRU,,4.9,18.84785,Class 6,TRUE,100,S,18.84785
4A,4A5,154,ACRU,,2.9,6.60185,Class 6,TRUE,100,S,6.60185
4A,4A5,191,ACSA,,3.7,10.74665,Class 6,TRUE,100,S,10.74665
4A,4A5,11,ACSA,,2.6,5.3066,Class 6,TRUE,100,S,5.3066
4A,4A5,219,ACSA,,1.9,2.83385,Class 6,TRUE,100,S,2.83385
4A,4A5,569,ACSA,,1.7,2.26865,Class 6,TRUE,100,S,2.26865
4A,4A5,666,ACSA,,1.2,1.1304,Class 6,TRUE,100,S,1.1304
4A,4A5,4,FRAM,,7.8,47.7594,Class 6,TRUE,100,S,47.7594
4A,4A5,577,PRSE,,2.4,4.5216,Class 6,TRUE,100,S,4.5216
4B,4B1,294,ACRU,,16,200.96,Class 1,TRUE,0,C,0
4B,4B1,361,ACSA,,15.2,181.3664,Class 1,TRUE,0,C,0
4B,4B1,285,FRAM,,15.7,193.49465,Class 1,TRUE,0,C,0
4B,4B1,375,FRAM,,19.6,301.5656,Class 1,TRUE,0,C,0
4B,4B1,316,LITU,,22.2,386.8794,Class 1,TRUE,0,C,0
4B,4B1,230,PRSE,,18.1,257.17385,Class 1,TRUE,0,C,0
4B,4B1,233,PRSE,,21.1,349.48985,Class 1,TRUE,0,C,0
4B,4B1,237,PRSE,,19.4,295.4426,Class 1,TRUE,0,C,0
4B,4B1,241,PRSE,,18.7,274.50665,Class 1,TRUE,0,C,0
4B,4B1,250,PRSE,,17.6,243.1616,Class 1,TRUE,0,C,0
4B,4B1,251,PRSE,,18,254.34,Class 1,TRUE,0,C,0
4B,4B1,262,PRSE,,21.5,362.86625,Class 1,TRUE,0,C,0
4B,4B1,283,PRSE,,17.4,237.6666,Class 1,TRUE,0,C,0
4B,4B1,291,PRSE,,17.7,245.93265,Class 1,TRUE,0,C,0
4B,4B1,298,PRSE,,24.4,467.3576,Class 1,TRUE,0,C,0
4B,4B1,299,PRSE,,21.3,356.14665,Class 1,TRUE,0,C,0
4B,4B1,303,PRSE,,16.1,203.47985,Class 1,TRUE,0,C,0
4B,4B1,304,PRSE,,32.8,844.5344,Class 1,TRUE,0,C,0
4B,4B1,381,PRSE,,24.8,482.8064,Class 1,TRUE,0,C,0
4B,4B1,393,PRSE,,20.5,329.89625,Class 1,TRUE,0,C,0
4B,4B1,327,QURU,,30.3,720.70065,Class 1,TRUE,0,C,0
4B,4B1,347,QURU,,28.3,628.69865,Class 1,TRUE,0,C,0
4B,4B1,379,QURU,,19.2,289.3824,Class 1,TRUE,0,C,0
4B,4B1,404,QURU,,38.9,1187.86985,Class 1,TRUE,0,C,0
4B,4B1,412,QURU,,26.6,555.4346,Class 1,TRUE,0,C,0
4B,4B1,640,ACPE,,1,0.785,Class 1,TRUE,0,S,0
4B,4B1,231,ACRU,,6.5,33.16625,Class 1,TRUE,0,S,0
4B,4B1,252,ACRU,,5.5,23.74625,Class 1,TRUE,0,S,0
4B,4B1,274,ACRU,,9.1,65.00585,Class 1,TRUE,0,S,0
4B,4B1,297,ACRU,,7,38.465,Class 1,TRUE,0,S,0
4B,4B1,311,ACRU,,5.1,20.41785,Class 1,TRUE,0,S,0
4B,4B1,332,ACRU,,13.5,143.06625,Class 1,TRUE,0,S,0
4B,4B1,335,ACRU,,10.9,93.26585,Class 1,TRUE,0,S,0
4B,4B1,344,ACRU,,4.4,15.1976,Class 1,TRUE,0,S,0
4B,4B1,348,ACRU,,12.3,118.76265,Class 1,TRUE,0,S,0
4B,4B1,366,ACRU,,7.9,48.99185,Class 1,TRUE,0,S,0
4B,4B1,223,ACSA,,12,113.04,Class 1,TRUE,0,S,0
4B,4B1,225,ACSA,,3.3,8.54865,Class 1,TRUE,0,S,0
4B,4B1,265,ACSA,,7.7,46.54265,Class 1,TRUE,0,S,0
4B,4B1,273,ACSA,,8.7,59.41665,Class 1,TRUE,0,S,0
4B,4B1,276,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B1,282,ACSA,,8,50.24,Class 1,TRUE,0,S,0
4B,4B1,290,ACSA,,6.8,36.2984,Class 1,TRUE,0,S,0
4B,4B1,293,ACSA,,4.4,15.1976,Class 1,TRUE,0,S,0
4B,4B1,301,ACSA,,3.1,7.54385,Class 1,TRUE,0,S,0
4B,4B1,315,ACSA,,2.2,3.7994,Class 1,TRUE,0,S,0
4B,4B1,319,ACSA,,3.6,10.1736,Class 1,TRUE,0,S,0
4B,4B1,320,ACSA,,2.9,6.60185,Class 1,TRUE,0,S,0
4B,4B1,329,ACSA,,3,7.065,Class 1,TRUE,0,S,0
4B,4B1,334,ACSA,,4.7,17.34065,Class 1,TRUE,0,S,0
4B,4B1,340,ACSA,,5.4,22.8906,Class 1,TRUE,0,S,0
4B,4B1,349,ACSA,,3.5,9.61625,Class 1,TRUE,0,S,0
4B,4B1,350,ACSA,,5.6,24.6176,Class 1,TRUE,0,S,0
4B,4B1,360,ACSA,,6.3,31.15665,Class 1,TRUE,0,S,0
4B,4B1,368,ACSA,,3.1,7.54385,Class 1,TRUE,0,S,0
4B,4B1,373,ACSA,,3.8,11.3354,Class 1,TRUE,0,S,0
4B,4B1,382,ACSA,,9.6,72.3456,Class 1,TRUE,0,S,0
4B,4B1,390,ACSA,,5.3,22.05065,Class 1,TRUE,0,S,0
4B,4B1,392,ACSA,,7.3,41.83265,Class 1,TRUE,0,S,0
4B,4B1,394,ACSA,,6,28.26,Class 1,TRUE,0,S,0
4B,4B1,396,ACSA,,10.3,83.28065,Class 1,TRUE,0,S,0
4B,4B1,397,ACSA,,5.3,22.05065,Class 1,TRUE,0,S,0
4B,4B1,399,ACSA,,6.8,36.2984,Class 1,TRUE,0,S,0
4B,4B1,405,ACSA,,10.8,91.5624,Class 1,TRUE,0,S,0
4B,4B1,408,ACSA,,6.5,33.16625,Class 1,TRUE,0,S,0
4B,4B1,410,ACSA,,2.1,3.46185,Class 1,TRUE,0,S,0
4B,4B1,416,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B1,417,ACSA,,4,12.56,Class 1,TRUE,0,S,0
4B,4B1,501,ACSA,,2.7,5.72265,Class 1,TRUE,0,S,0
4B,4B1,507,ACSA,,1.7,2.26865,Class 1,TRUE,0,S,0
4B,4B1,512,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B1,513,ACSA,,1.7,2.26865,Class 1,TRUE,0,S,0
4B,4B1,514,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B1,604,ACSA,,1.3,1.32665,Class 1,TRUE,0,S,0
4B,4B1,612,ACSA,,1.4,1.5386,Class 1,TRUE,0,S,0
4B,4B1,642,ACSA,,1.2,1.1304,Class 1,TRUE,0,S,0
4B,4B1,643,ACSA,,1.2,1.1304,Class 1,TRUE,0,S,0
4B,4B1,648,ACSA,,1.1,0.94985,Class 1,TRUE,0,S,0
4B,4B1,649,ACSA,,1.3,1.32665,Class 1,TRUE,0,S,0
4B,4B1,651,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B1,652,ACSA,,1.2,1.1304,Class 1,TRUE,0,S,0
4B,4B1,653,ACSA,,1.1,0.94985,Class 1,TRUE,0,S,0
4B,4B1,654,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B1,657,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B1,630,OSVI,,1.9,2.83385,Class 1,TRUE,0,S,0
4B,4B1,655,OSVI,,1,0.785,Class 1,TRUE,0,S,0
4B,4B1,656,OSVI,,1.2,1.1304,Class 1,TRUE,0,S,0
4B,4B1,658,OSVI,,1.1,0.94985,Class 1,TRUE,0,S,0
4B,4B1,259,PRSE,,14.2,158.2874,Class 1,TRUE,0,S,0
4B,4B1,264,PRSE,,14.5,165.04625,Class 1,TRUE,0,S,0
4B,4B1,355,PRSE,,12.4,120.7016,Class 1,TRUE,0,S,0
4B,4B1,388,ACSA,,17.7,245.93265,Class 2,TRUE,25,C,61.4831625
4B,4B1,254,PRSE,,32.4,824.0616,Class 2,TRUE,25,C,206.0154
4B,4B1,279,PRSE,,30.2,715.9514,Class 2,TRUE,25,C,178.98785
4B,4B1,324,PRSE,,26.5,551.26625,Class 2,TRUE,25,C,137.8165625
4B,4B1,403,QURU,,26.3,542.97665,Class 2,TRUE,25,C,135.7441625
4B,4B1,310,QURU,,17.5,240.40625,Class 2,TRUE,25,C,60.1015625
4B,4B1,357,ROPS,,17.2,232.2344,Class 2,TRUE,25,C,58.0586
4B,4B1,372,ACRU,,12.6,124.6266,Class 2,TRUE,25,S,31.15665
4B,4B1,326,ACRU,,2.9,6.60185,Class 2,TRUE,25,S,1.6504625
4B,4B1,343,ACSA,,14.4,162.7776,Class 2,TRUE,25,S,40.6944
4B,4B1,386,ACSA,,8.6,58.0586,Class 2,TRUE,25,S,14.51465
4B,4B1,378,ACSA,,8,50.24,Class 2,TRUE,25,S,12.56
4B,4B1,228,ACSA,,7.7,46.54265,Class 2,TRUE,25,S,11.6356625
4B,4B1,409,ACSA,,6.8,36.2984,Class 2,TRUE,25,S,9.0746
4B,4B1,258,ACSA,,5.4,22.8906,Class 2,TRUE,25,S,5.72265
4B,4B1,268,ACSA,,4.3,14.51465,Class 2,TRUE,25,S,3.6286625
4B,4B1,342,ACSA,,3.9,11.93985,Class 2,TRUE,25,S,2.9849625
4B,4B1,383,ACSA,,3.9,11.93985,Class 2,TRUE,25,S,2.9849625
4B,4B1,402,ACSA,,3.4,9.0746,Class 2,TRUE,25,S,2.26865
4B,4B1,284,ACSA,,2.2,3.7994,Class 2,TRUE,25,S,0.94985
4B,4B1,376,ACSA,,2.2,3.7994,Class 2,TRUE,25,S,0.94985
4B,4B1,229,ACSA,,2.1,3.46185,Class 2,TRUE,25,S,0.8654625
4B,4B1,339,ACSA,,2,3.14,Class 2,TRUE,25,S,0.785
4B,4B1,266,ACSA,,1.9,2.83385,Class 2,TRUE,25,S,0.7084625
4B,4B1,269,ACSA,,1.9,2.83385,Class 2,TRUE,25,S,0.7084625
4B,4B1,637,ACSA,,1.7,2.26865,Class 2,TRUE,25,S,0.5671625
4B,4B1,502,ACSA,,1.6,2.0096,Class 2,TRUE,25,S,0.5024
4B,4B1,505,ACSA,,1.6,2.0096,Class 2,TRUE,25,S,0.5024
4B,4B1,631,ACSA,,1.6,2.0096,Class 2,TRUE,25,S,0.5024
4B,4B1,255,ACSA,,1.5,1.76625,Class 2,TRUE,25,S,0.4415625
4B,4B1,636,ACSA,,1.4,1.5386,Class 2,TRUE,25,S,0.38465
4B,4B1,351,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4B,4B1,602,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4B,4B1,634,ACSA,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4B,4B1,611,ACSA,,1.2,1.1304,Class 2,TRUE,25,S,0.2826
4B,4B1,610,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4B,4B1,641,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4B,4B1,644,ACSA,,1.1,0.94985,Class 2,TRUE,25,S,0.2374625
4B,4B1,645,ACSA,,1,0.785,Class 2,TRUE,25,S,0.19625
4B,4B1,650,OSVI,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4B,4B1,239,PRSE,,13.4,140.9546,Class 2,TRUE,25,S,35.23865
4B,4B1,270,PRSE,,13.1,134.71385,Class 2,TRUE,25,S,33.6784625
4B,4B1,267,PRSE,,11.6,105.6296,Class 2,TRUE,25,S,26.4074
4B,4B1,606,PRSE,,1.8,2.5434,Class 2,TRUE,25,S,0.63585
4B,4B1,613,PRSE,,1.8,2.5434,Class 2,TRUE,25,S,0.63585
4B,4B1,607,PRSE,,1.6,2.0096,Class 2,TRUE,25,S,0.5024
4B,4B1,248,ACSA,,6,28.26,Class 3,TRUE,50,S,14.13
4B,4B1,337,ACSA,,1.6,2.0096,Class 3,TRUE,50,S,1.0048
4B,4B1,508,ACSA,,1.3,1.32665,Class 3,TRUE,50,S,0.663325
4B,4B1,603,OSVI,,1.9,2.83385,Class 3,TRUE,50,S,1.416925
4B,4B1,331,ACRU,,18.5,268.66625,Class 6,TRUE,100,C,268.66625
4B,4B1,415,PRSE,,18,254.34,Class 6,TRUE,100,C,254.34
4B,4B1,227,ACSA,,5.2,21.2264,Class 6,TRUE,100,S,21.2264
4B,4B2,75,ACRU,,15,176.625,Class 1,TRUE,0,C,0
4B,4B2,84,ACRU,,15.2,181.3664,Class 1,TRUE,0,C,0
4B,4B2,100,ACRU,,16.4,211.1336,Class 1,TRUE,0,C,0
4B,4B2,42,LITU,,27.2,580.7744,Class 1,TRUE,0,C,0
4B,4B2,55,LITU,,23.7,440.92665,Class 1,TRUE,0,C,0
4B,4B2,128,QUPR,,19,283.385,Class 1,TRUE,0,C,0
4B,4B2,43,QURU,,18.7,274.50665,Class 1,TRUE,0,C,0
4B,4B2,56,QURU,,22.4,393.8816,Class 1,TRUE,0,C,0
4B,4B2,150,QURU,,18.9,280.40985,Class 1,TRUE,0,C,0
4B,4B2,169,QURU,,42.1,1391.34185,Class 1,TRUE,0,C,0
4B,4B2,208,QURU,,22,379.94,Class 1,TRUE,0,C,0
4B,4B2,763,ACPE,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B2,772,ACPE,,1.9,2.83385,Class 1,TRUE,0,S,0
4B,4B2,782,ACPE,,1.2,1.1304,Class 1,TRUE,0,S,0
4B,4B2,797,ACPE,,1,0.785,Class 1,TRUE,0,S,0
4B,4B2,6,ACRU,,10.4,84.9056,Class 1,TRUE,0,S,0
4B,4B2,33,ACRU,,10.3,83.28065,Class 1,TRUE,0,S,0
4B,4B2,35,ACRU,,3.5,9.61625,Class 1,TRUE,0,S,0
4B,4B2,36,ACRU,,7.3,41.83265,Class 1,TRUE,0,S,0
4B,4B2,40,ACRU,,4.9,18.84785,Class 1,TRUE,0,S,0
4B,4B2,58,ACRU,,10.1,80.07785,Class 1,TRUE,0,S,0
4B,4B2,65,ACRU,,7.6,45.3416,Class 1,TRUE,0,S,0
4B,4B2,70,ACRU,,7.6,45.3416,Class 1,TRUE,0,S,0
4B,4B2,76,ACRU,,3.5,9.61625,Class 1,TRUE,0,S,0
4B,4B2,77,ACRU,,5.7,25.50465,Class 1,TRUE,0,S,0
4B,4B2,103,ACRU,,6.5,33.16625,Class 1,TRUE,0,S,0
4B,4B2,114,ACRU,,11,94.985,Class 1,TRUE,0,S,0
4B,4B2,115,ACRU,,11.5,103.81625,Class 1,TRUE,0,S,0
4B,4B2,124,ACRU,,10.2,81.6714,Class 1,TRUE,0,S,0
4B,4B2,136,ACRU,,5.3,22.05065,Class 1,TRUE,0,S,0
4B,4B2,158,ACRU,,6.9,37.37385,Class 1,TRUE,0,S,0
4B,4B2,160,ACRU,,13.3,138.85865,Class 1,TRUE,0,S,0
4B,4B2,162,ACRU,,14.5,165.04625,Class 1,TRUE,0,S,0
4B,4B2,171,ACRU,,6.3,31.15665,Class 1,TRUE,0,S,0
4B,4B2,174,ACRU,,13.1,134.71385,Class 1,TRUE,0,S,0
4B,4B2,178,ACRU,,11.7,107.45865,Class 1,TRUE,0,S,0
4B,4B2,180,ACRU,,12.3,118.76265,Class 1,TRUE,0,S,0
4B,4B2,4,ACSA,,3.5,9.61625,Class 1,TRUE,0,S,0
4B,4B2,14,ACSA,,2.3,4.15265,Class 1,TRUE,0,S,0
4B,4B2,30,ACSA,,2.4,4.5216,Class 1,TRUE,0,S,0
4B,4B2,89,ACSA,,6.6,34.1946,Class 1,TRUE,0,S,0
4B,4B2,126,ACSA,,3.7,10.74665,Class 1,TRUE,0,S,0
4B,4B2,153,ACSA,,3.1,7.54385,Class 1,TRUE,0,S,0
4B,4B2,154,ACSA,,1.8,2.5434,Class 1,TRUE,0,S,0
4B,4B2,155,ACSA,,2.2,3.7994,Class 1,TRUE,0,S,0
4B,4B2,173,ACSA,,1.9,2.83385,Class 1,TRUE,0,S,0
4B,4B2,177,ACSA,,4.4,15.1976,Class 1,TRUE,0,S,0
4B,4B2,181,ACSA,,4.6,16.6106,Class 1,TRUE,0,S,0
4B,4B2,183,ACSA,,3.8,11.3354,Class 1,TRUE,0,S,0
4B,4B2,515,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B2,518,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B2,524,ACSA,,1.9,2.83385,Class 1,TRUE,0,S,0
4B,4B2,528,ACSA,,3.2,8.0384,Class 1,TRUE,0,S,0
4B,4B2,547,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B2,634,ACSA,,2,3.14,Class 1,TRUE,0,S,0
4B,4B2,635,ACSA,,1.3,1.32665,Class 1,TRUE,0,S,0
4B,4B2,639,ACSA,,1.9,2.83385,Class 1,TRUE,0,S,0
4B,4B2,640,ACSA,,1.5,1.76625,Class 1,TRUE,0,S,0
4B,4B2,642,ACSA,,1.6,2.0096,Class 1,TRUE,0,S,0
4B,4B2,664,ACSA,,1.8,2.5434,Class 1,TRUE,0,S,0
4B,4B2,687,ACSA,,2,3.14,Class 1,TRUE,0,S,0
4B,4B2,694,ACSA,,1.4,1.5386,Class 1,TRUE,0,S,0
4B,4B2,721,ACSA,,1.3,1.32665,Class 1,TRUE,0,S,0
4B,4B2,728,ACSA,,1.4,1.5386,Class 1,TRUE,0,S,0
4B,4B2,736,ACSA,,1.4,1.5386,Class 1,TRUE,0,S,0
4B,4B2,737,ACSA,,1.4,1.5386,Class 1,TRUE,0,S,0
4B,4B2,739,ACSA,,1.2,1.1304,Class 1,TRUE,0,S,0
4B,4B2,769,ACSA,,1.7,2.26865,Class 1,TRUE,0,S,0
4B,4B2,770,ACSA,,1.1,0.94985,Class 1,TRUE,0,S,0
4B,4B2,774,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B2,775,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B2,776,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B2,781,ACSA,,1,0.785,Class 1,TRUE,0,S,0
4B,4B2,796,ACSA,,1.1,0.94985,Class 1,TRUE,0,S,0
4B,4B2,798,ACSA,,1.3,1.32665,Class 1,TRUE,0,S,0
4B,4B2,799,ACSA,,1.1,0.94985,Class 1,TRUE,0,S,0
4B,4B2,801,ACSA,,1.3,1.32665,Class 1,TRUE,0,S,0
4B,4B2,7,BELE,,13.8,149.4954,Class 1,TRUE,0,S,0
4B,4B2,79,BELE,,14.9,174.27785,Class 1,TRUE,0,S,0
4B,4B2,202,CACO,,6.2,30.1754,Class 1,TRUE,0,S,0
4B,4B2,57,LITU,,13.7,147.33665,Class 1,TRUE,0,S,0
4B,4B2,516,PRSE,,2.9,6.60185,Class 1,TRUE,0,S,0
4B,4B2,727,PRSE,,2,3.14,Class 1,TRUE,0,S,0
4B,4B2,764,PRSE,,1.7,2.26865,Class 1,TRUE,0,S,0
4B,4B2,161,QURU,,13.8,149.4954,Class 1,TRUE,0,S,0
4B,4B2,212,ACRU,,19.1,286.37585,Class 2,TRUE,25,C,71.5939625
4B,4B2,85,ACRU,,16.6,216.3146,Class 2,TRUE,25,C,54.07865
4B,4B2,107,ACRU,,16.5,213.71625,Class 2,TRUE,25,C,53.4290625
4B,4B2,139,ACSA,,16.3,208.56665,Class 2,TRUE,25,C,52.1416625
4B,4B2,117,QUAL,,25.7,518.48465,Class 2,TRUE,25,C,129.6211625
4B,4B2,106,QUPR,,25.9,526.58585,Class 2,TRUE,25,C,131.6464625
4B,4B2,29,QURU,,29.2,669.3224,Class 2,TRUE,25,C,167.3306
4B,4B2,197,QURU,,18,254.34,Class 2,TRUE,25,C,63.585
4B,4B2,771,ACPE,,1.4,1.5386,Class 2,TRUE,25,S,0.38465
4B,4B2,788,ACPE,,1.4,1.5386,Class 2,TRUE,25,S,0.38465
4B,4B2,777,ACPE,,1.3,1.32665,Class 2,TRUE,25,S,0.3316625
4B,4B2,187,ACRU,,13.9,151.66985,Class 2,TRUE,25,S,37.9174625
